ReportCardYear,DistrictNm,SchoolNm,SCHOOLID,Report Card Type,street,city,state,zip,GRADESPAN,Enrollment,hdphone,URL,headname,supername,chair,TeacherCount
2022,"York School
District One",Hickory Grove Sharon Elementary,4601045,E,"4901 Hickory Grove Rd
",Hickory Grove,SC,29717,PK-6,387,8039252116,https://www.york.k12.sc.us/hgs,Rebecca Dover,,,28
2022,"York School
District One",Hunter Street Elementary School,4601046,E,"1100 Hunter Street
",York,SC,29745,PK-4,425,803-684-1926,www.york.k12.sc.us/hss,Jane Wallace,,,35
2022,"York School
District One",Cotton Belt Elementary,4601047,E,1176 Black Highway,York,SC,29745,PK-4,406,803-684-1947,www.york.k12.sc.us/cbe,Jennifer Bolin,,,29
2022,"York School
District One",York Intermediate School,4601048,E,168 Reading Street,York,SC,29745,5-6,639,803-684-2311,www.york.k12.sc.us/yis,Keith McSwain,,,44
2022,"York School
District One",Harold C. Johnson Elementary School,4601049,E,400 East Jefferson Street,York,SC,29745,PK-4,446,803-818-6040,www.york.k12.sc.us/hcj,Crystal Sandifer,,,31
2022,"York School
District One",York School District One,4601999,D,1475 E Liberty Street,York,SC,29745,PK-12,5007,803-6841952,www.york.k12.sc.us,Mrs. Kelly Coxe,Mrs. Kelly Coxe,"Mr.
Christopher
Revels",351
2022,"Clover School
District (York 2)",Clover High School,4602010,H,1625 Highway 55 East,Clover,SC,29710,9-12,2617,803-810-8200,www.clover.k12.sc.us/chs,Rodney Ruth,,,166
2022,"Clover School
District (York 2)",Bethany Elementary,4602011,E,337 Maynard Grayson Road,Clover,SC,29710,PK-5,402,803-810-8800,https://www.clover.k12.sc.us/Domain/8,Margaret T. Guerin,,,32
2022,"Clover School
District (York 2)",Bethel Elementary School,4602012,E,6000 HWY 55 East,Clover,SC,29710,PK-5,329,803-631-8300,https://www.clover.k12.sc.us/bethel,Shavon O'Brien,,,27
2022,"Clover School
District (York 2)",Clover Middle School,4602013,M,1233 Soaring Eagles Road,Clover,SC,29710,6-8,927,803-810-8300,https://clover.k12.sc.us/Domain/14,Calub Courtwright,,,70
2022,"Clover School
District (York 2)",Kinard Elementary School,4602014,E,201 Pressley St.,Clover,SC,29710,PK-5,409,803-810-8700,https://www.clover.k12.sc.us/Kinard,George Smith,,,34
2022,"Clover School
District (York 2)",Oakridge Middle School,4602016,M,5657 Oakridge Road,Clover,SC,29710,6-8,1186,803-631-8000,www.clover.k12.sc.us/Domain/15,Will Largen,,,73
2022,"Clover School
District (York 2)",Larne Elementary School,4602018,E,1032 Lawrence Rd,Clover,SC,29710,PK-5,560,7047184466,https://www.clover.k12.sc.us/Domain/13,Vickie Lee Stine,,,43
2022,"Clover School
District (York 2)",Griggs Road Elementary School,4602047,E,100 Griggs Road,Clover,SC,29710,PK-5,522,803-631-8200,https://www.clover.k12.sc.us/Domain/11,Nicole M. Thompson,,,40
2022,"Clover School
District (York 2)",Crowders Creek Elementary,4602051,E,5515 Charlotte Highway,Clover,SC,29710,PK-5,1071,803-810-8500,Web: http://www.clover.k12.sc.us/domain/,Dr. Kershena A. Dickey,,,69
2022,"Clover School
District (York 2)",Oakridge Elementary School,4602052,E,5670 Oakridge Rd.,Clover,SC,29710,PK-5,808,803-631-8400,https://www.clover.k12.sc.us/Domain/2435,Lori Maczko,,,52
2022,"Clover School
District (York 2)",Clover School District (York 2),4602999,D,604 Bethel St.,"Clover, SC",SC,29710,PK-12,8831,803-810-8000,https://www.clover.k12.sc.us,Dr. Sheila Quinn,"Dr. Sheila
Quinn","Mack
McCarter",604
2022,"Rock Hill School
District (York 3)",Castle Heights Middle School,4603015,M,2382 Firetower Road,Rock Hill,SC,29730,6-8,729,803-981-1400,https://www.rock-hill.k12.sc.us/Domain/25,Cynthia Robinson,,,49
2022,"Rock Hill School
District (York 3)",Northwestern High School,4603016,H,2503 W. Main St,Rock Hill,SC,29732,9-12,1739,8039811200,2503 W. Main St,"Hezekiah Massey, III",,,102
2022,"Rock Hill School
District (York 3)",Rock Hill High,4603017,H,320 West Springdale Road,Rock Hill,SC,29730,9-12,1962,803-981-1300,https://www.rock-hill.k12.sc.us/Domain/32,"Arthur ""Ozzie"" Ahl II",,,113
2022,"Rock Hill School
District (York 3)",Sullivan Middle School,4603018,M,1825 Eden Terrace,Rock Hill,SC,29730,6-8,919,(803)-981-1450,https://www.rock-hill.k12.sc.us/Domain/29,Dr. Juan Roldan,,,73
2022,"Rock Hill School
District (York 3)",Rawlinson Road Middle School,4603019,M,2631 West Main Street,Rock Hill,SC,29732,6-8,533,803-9811500,https://www.rock-hill.k12.sc.us/Domain/27,Heather Andrus,,,44
2022,"Rock Hill School
District (York 3)",Ebenezer Avenue Elementary,4603022,E,242 Ebenezer Avenue,Rock Hill,SC,29730,PK-5,641,803-981-1435,https://www.rock-hill.k12.sc.us/ebenezer,Sheleea Leonard,,,46
2022,"Rock Hill School
District (York 3)",Ebinport Elementary School,4603023,E,2142 India Hook Rd,Rock Hill,SC,29732,PK-5,459,803-981-1550,"We welcome you to Ebinport, home of tradition, legacy,
and excellence!",Dr. Rhonda Kelsey,,,34
2022,"Rock Hill School
District (York 3)",Lesslie Elementary School,4603027,E,250 Neely Store Rd.,Rock Hill,SC,29730,PK-5,488,8039811910,https://www.rock-hill.k12.sc.us/Domain/15,Jean Dickson,,,31
2022,"Rock Hill School
District (York 3)",Northside Elementary School Of The Arts,4603029,E,840 Annafrel Street,Rock Hill,SC,29730,PK-5,571,803-981-1570,http://www.rock-hill.k12.sc.us/Domain/18,Lesley Rouse,,,41
2022,"Rock Hill School
District (York 3)",Oakdale Steam Elementary,4603030,E,1129 Oakdale Road,Rock Hill,SC,29730,PK-5,607,803-981-1585,https://www.rock-hill.k12.sc.us/oakdale,Jacob Moree,,,41
2022,"Rock Hill School
District (York 3)",Richmond Drive Elementary,4603031,E,1162 Richmond Drive,Rock Hill,SC,29732,PK-5,398,803-981-1930,https://www.rock-hill.k12.sc.us/Domain/21,Janice Hyatt,,,38
2022,"Rock Hill School
District (York 3)","Sunset Park Center For Accelerated
Studies",4603033,E,1036 Ogden Road,Rock Hill,SC,29730,PK-5,606,803-981-1260,https://www.rock-hill.k12.sc.us/Domain/23,Dr. Nakia H. Barnes,,,37
2022,"Rock Hill School
District (York 3)",York Road Elementary School,4603035,E,2254 West Main Street,Rock Hill,SC,29732,PK-5,396,8039811950,https://www.rock-hill.k12.sc.us/yorkroad,Crystal Guyton,,,33
2022,"Rock Hill School
District (York 3)",Independence Elementary,4603036,E,132 West Springdale Road,Rock Hill,SC,29730,PK-5,543,8039811135,https://www.rock-hill.k12.sc.us/Domain/13,"Kimberly C. Odom,
Ph.D.",,,37
2022,"Rock Hill School
District (York 3)",Mt. Gallant Elementary School,4603037,E,4664 Mt. Gallant Rd.,Rock Hill,SC,29732,K-5,520,803-981-1360,https://www.rock-hill.k12.sc.us/Domain/16,Aaron Clark,,,33
2022,"Rock Hill School
District (York 3)",Saluda Trail Middle School,4603038,M,"2300 Saluda Road
Rock Hill, SC
29730","
Rock Hill, South
Carolina",SC,29732,6-8,851,803-981-1800,https://www.rock-hill.k12.sc.us/stms,Seberina Myles,,,60
2022,"Rock Hill School
District (York 3)",India Hook Elementary School,4603039,E,2068 Yukon Drive,Rock Hill,SC,29732,K-5,596,803-985-1600,https://www.rock-hill.k12.sc.us/Domain/14,Christopher roorda,,,39
2022,"Rock Hill School
District (York 3)",Old Pointe Elementary School,4603040,E,380 Old Pointe School Road,Rock Hill,SC,29732,PK-5,630,803-980-2040,https://www.rock-hill.k12.sc.us/Domain/20,Bianca Chivers-White,,,38
2022,"Rock Hill School
District (York 3)",South Pointe High School,4603041,H,801 Neely Road,Rock Hill,SC,29730,9-12,1307,8039802100,https://www.rock-hill.k12.sc.us/Domain/33,Dr. Valarie Williams,,,86
2022,"Rock Hill School
District (York 3)",Dutchman Creek Middle School,4603042,M,4757 Mt Gallant Road,Rock Hill,SC,29732,6-8,947,803-985-1700,https://www.rock-hill.k12.sc.us/DCMS,Clayton Moton,,,58
2022,"Rock Hill School
District (York 3)",Mount Holly Elementary School,4603043,E,1800 Porter Road,Rock Hill,SC,29730,PK-5,442,803-985-1650,https://www.rock-hill.k12.sc.us/Domain/17,Jacqueline G. Jones,,,32
2022,"Rock Hill School
District (York 3)","Cherry Park Elementary School Of
Language Immersion",4603044,E,1835 Eden Terrace,Rock Hill,SC,29730,K-5,741,803-985-2255,https://www.rock-hill.k12.sc.us/Domain/2265,Patrick Maness,,,44
2022,"Rock Hill School
District (York 3)",The Palmetto School,4603602,E,505-A University Dr.,Rock Hill,SC,29730,K-8,38,803-328-6555,www.thepalmettoschool.org,Chantell Berry,,,6
2022,"Rock Hill School
District (York 3)",The Palmetto School,4603602,M,505-A University Dr.,Rock Hill,SC,29730,K-8,38,803-328-6555,www.thepalmettoschool.org,Chantell Berry,,,6
2022,"Rock Hill School
District (York 3)",Rock Hill School District (York 3),4603999,D,386 East Black Street,Rock Hill,SC,29730,PK-12,16880,(803) 981-1000,https://www.rock-hill.k12.sc.us/rhsd,"Dr. Thomas ""Tommy""
Schmolze","Dr. Thomas
""Tommy""
Schmolze","Helena
Miller",1244
2022,"Fort Mill School
District",Fort Mill High School,4604036,H,215 N. Highway 21 BYP,Fort Mill,SC,29715,9-12,2012,803-548-1900,https://www.fortmillschools.org/Domain/26,Gales Scroggs,,,127
2022,"Fort Mill School
District",Fort Mill Middle School,4604037,M,200 Springfield Parkway,Fort Mill,SC,29715,6-8,677,803-547-5553,https://www.fortmillschools.org/Domain/21,Dr. Emily McQuay,,,52
2022,"Fort Mill School
District",Riverview Elementary School,4604042,E,1300 Spratt St.,Fort Mill,SC,29715,PK-5,601,803-548-4677,https://www.fortmillschools.org/Domain/15,Annette Chinchilla,,,54
2022,"Fort Mill School
District",Fort Mill Elementary School,4604043,E,192 Springfield Parkway,Fort Mill,SC,29715,PK-5,745,803-547-7546,https://www.fortmillschools.org/Domain/9,Jad Griffin,,,56
2022,"Fort Mill School
District",Gold Hill Elementary School,4604048,E,1000 Dave Gibson Blvd.,Tega Cay,SC,29708,K-5,894,803-548-8250,https://www.fortmillschools.org/Domain/10,Josh Burris,,,57
2022,"Fort Mill School
District",Gold Hill Middle School,4604049,M,1025 Dave Gibson Blvd.,Fort Mill,SC,29708,6-8,839,803-548-8300,https://www.fortmillschools.org/Domain/22,Richard Eppes,,,60
2022,"Fort Mill School
District",Orchard Park Elementary School,4604051,E,474 Third Baxter Street,Fort Mill,SC,29708,K-5,735,803-548-8170,https://www.fortmillschools.org/Domain/12,Matthew Johnson,,,57
2022,"Fort Mill School
District",Springfield Elementary School,4604052,E,1691 Springfield Parkway,Fort Mill,SC,29715,K-5,784,803-548-8150,https://www.fortmillschools.org/Domain/16,Adam Fantone,,,62
2022,"Fort Mill School
District",Springfield Middle School,4604053,M,1711 Springfield Parkway,Fort Mill,SC,29715,6-8,695,803-548-8199,https://www.fortmillschools.org/Domain/24,Keith Griffin,,,53
2022,"Fort Mill School
District",Nation Ford High School,4604054,H,1400 A. O. Jones Boulevard,Fort Mill,SC,29715,9-12,1813,803-835-0000,https://www.fortmillschools.org/Domain/27,Christopher Chandler,,,120
2022,"Fort Mill School
District",Pleasant Knoll Elementary School,4604055,E,2346 Pleasant Road,Fort Mill,SC,29708,K-5,810,803-835-0090,https://www.fortmillschools.org/Domain/13,Chad M. Allen,,,59
2022,"Fort Mill School
District",Sugar Creek Elementary,4604056,E,1599 Farm House Drive,Fort Mill,SC,29715,PK-5,776,803-835-0150,https://www.fortmillschools.org/Domain/17,Michelle Gritz,,,61
2022,"Fort Mill School
District",Banks Trail Middle School,4604057,M,1640 Banks Road,Fort Mill,SC,29715,6-8,475,8035782990,https://www.fortmillschools.org/Domain/19,Marc Pyrc,,,51
2022,"Fort Mill School
District",Tega Cay Elementary,4604058,E,2185 Gold Hill Road,Tega Cay,SC,29708,K-5,705,803-548-8282,https://www.fortmillschools.org/Domain/18,Brigitte A. Wagner,,,51
2022,"Fort Mill School
District",Doby's Bridge Elementary School,4604059,E,1000 Dragon Way,Fort Mill,SC,29715,K-5,717,803-835-5200,https://www.fortmillschools.org/Domain/8,Amanda Kubbs,,,49
2022,"Fort Mill School
District",Pleasant Knoll Middle School,4604060,M,2320 Pleasant Road,Fort Mill,SC,29708,6-8,932,803-835-3770,https://www.fortmillschools.org/Domain/23,Cori Hustedt,,,65
2022,"Fort Mill School
District",Catawba Ridge High School,4604061,H,1180 Fort Mill Pkwy,Fort Mill,SC,29715,9-12,1437,8038355212,https://www.fortmillschools.org/Domain/25,Darren Wilson,,,97
2022,"Fort Mill School
District",River Trail Elementary School,4604062,E,1016 Fort Mill Parkway,Fort Mill,SC,29715,K-5,693,803-835-7555,https://www.fortmillschools.org/Domain/14,Savannah Steger,,,52
2022,"Fort Mill School
District",Kings Town Elementary School,4604063,E,1774 Masons Bend Drive,Fort Mill,SC,29708,K-5,825,803-396-3400,https://www.fortmillschools.org/Domain/11,"Jocelyn Reynolds
Young",,,54
2022,"Fort Mill School
District",Forest Creek Middle School,4604064,M,2212 Whites Road,Fort Mill,SC,29715,6-8,703,803-396-3450,https://www.fortmillschools.org/Domain/20,Christine McNeil,,,47
2022,"Fort Mill School
District",Fort Mill School District,4604999,D,2233 Deerfield Dr,Fort Mill,SC,29715,PK-12,17868,803-548-2527,https://www.fortmillschools.org/,"James N. Epps, Jr.
Ph.D.","James N. Epps,
Jr. Ph.D.","Kristy
Spears",1283
2022,"South Carolina
Public Charter
School District",Spartanburg Preparatory School,4701006,E,385 S Spring St,Spartanburg,SC,29306,K-9,578,864-621-3882,spartanburgrprep.org,Hannah Keever,,,53
2022,"South Carolina
Public Charter
School District",Spartanburg Preparatory School,4701006,M,385 S Spring St,Spartanburg,SC,29306,K-9,578,864-621-3882,spartanburgrprep.org,Hannah Keever,,,53
2022,"South Carolina
Public Charter
School District",Palmetto Scholars Academmy,4701010,H,7499 Dorchester Road,North Charleston,SC,29418,6-12,491,843-300-4118,www.psaschool.org,Corrigan Rutherford,,,35
2022,"South Carolina
Public Charter
School District",Palmetto Scholars Academmy,4701010,M,7499 Dorchester Road,North Charleston,SC,29418,6-12,491,843-300-4118,www.psaschool.org,Corrigan Rutherford,,,35
2022,"South Carolina
Public Charter
School District",York Preparatory Academy,4701011,E,1047 Golden Gate Ct.,Rock Hill,SC,29732,K-12,1660,8033259720,www.yorkprepsc.org,Brian Myrup,,,99
2022,"South Carolina
Public Charter
School District",York Preparatory Academy,4701011,H,1047 Golden Gate Ct.,Rock Hill,SC,29732,K-12,1660,8033259720,www.yorkprepsc.org,Brian Myrup,,,99
2022,"South Carolina
Public Charter
School District",York Preparatory Academy,4701011,M,1047 Golden Gate Ct.,Rock Hill,SC,29732,K-12,1660,8033259720,www.yorkprepsc.org,Brian Myrup,,,99
2022,"South Carolina
Public Charter
School District",East Point Academy,4701013,E,1043 Chris Dr,West Columbia,SC,29169,PK-8,779,803-926-5180,www.eastpointsc.org,Mark A. Bounds,,,53
2022,"South Carolina
Public Charter
School District",East Point Academy,4701013,M,1043 Chris Dr,West Columbia,SC,29169,PK-8,779,803-926-5180,www.eastpointsc.org,Mark A. Bounds,,,53
2022,"South Carolina
Public Charter
School District",SC Whitmore School,4701014,H,501 Commerce Drive NE,Columbia,SC,29223,9-12,482,8037688306,https://www.scwhitmoreschool.org/,Kim Dunbar,,,13
2022,"South Carolina
Public Charter
School District",Youth Leadership Academy,4701017,M,698 Concord Church Rd,Pickens,SC,29671,6-8,239,864-898-4511,ylaofsc.com,Sandee Blankenship,,,17
2022,"South Carolina
Public Charter
School District","Cape Romain Environmental Education
Charter School",4701019,E,1011 Old Cemetery Road,McClellanville,SC,29458,PK-8,184,18438873323,"www.creecs.org
",Margaret Crouch,,,16
2022,"South Carolina
Public Charter
School District","Cape Romain Environmental Education
Charter School",4701019,M,1011 Old Cemetery Road,McClellanville,SC,29458,PK-8,184,18438873323,"www.creecs.org
",Margaret Crouch,,,16
2022,"South Carolina
Public Charter
School District",Fox Creek High School,4701020,H,165 Shortcut Rd,North Augusta,SC,29860,9-12,728,(803) 613-9435,www.foxcreekhighschool.org,A. Josh Trahan,,,43
2022,"South Carolina
Public Charter
School District",Midlands Middle College,4701021,H,1260 Lexington Drive,West Columbia,SC,29170,11-12,83,803-822-3333,midlandsmiddlecollege.com,Dr. Laurie W. Lee,,,7
2022,"South Carolina
Public Charter
School District",Green Charter School,4701026,E,1440 Pelham Rd,Greenville,SC,29615,PK-12,982,864-288-4134,www.scgreencharter.org,"Malana Fitzgerald/John
Ozer",,,76
2022,"South Carolina
Public Charter
School District",Green Charter School,4701026,H,1440 Pelham Rd,Greenville,SC,29615,PK-12,982,864-288-4134,www.scgreencharter.org,"Malana Fitzgerald/John
Ozer",,,76
2022,"South Carolina
Public Charter
School District",Green Charter School,4701026,M,1440 Pelham Rd,Greenville,SC,29615,PK-12,982,864-288-4134,www.scgreencharter.org,"Malana Fitzgerald/John
Ozer",,,76
2022,"South Carolina
Public Charter
School District",Bridges Preparatory School,4701027,E,"555 Robert Smalls Pkwy
",Beaufort,SC,29906,K-12,1210,843-982-7737,Bridgesprep.org,Gary McCulloch,,,83
2022,"South Carolina
Public Charter
School District",Bridges Preparatory School,4701027,H,"555 Robert Smalls Pkwy
",Beaufort,SC,29906,K-12,1210,843-982-7737,Bridgesprep.org,Gary McCulloch,,,83
2022,"South Carolina
Public Charter
School District",Bridges Preparatory School,4701027,M,"555 Robert Smalls Pkwy
",Beaufort,SC,29906,K-12,1210,843-982-7737,Bridgesprep.org,Gary McCulloch,,,83
2022,"South Carolina
Public Charter
School District","Pee Dee Math, Science And Technolog",4701029,E,101 Docs Drive,Bishopville,SC,29010,K-12,200,8034288400,www.pdmsta.org,Keith Bailey,,,17
2022,"South Carolina
Public Charter
School District","Pee Dee Math, Science And Technolog",4701029,H,101 Docs Drive,Bishopville,SC,29010,K-12,200,8034288400,www.pdmsta.org,Keith Bailey,,,17
2022,"South Carolina
Public Charter
School District","Pee Dee Math, Science And Technolog",4701029,M,101 Docs Drive,Bishopville,SC,29010,K-12,200,8034288400,www.pdmsta.org,Keith Bailey,,,17
2022,"South Carolina
Public Charter
School District",Riverwalk Academy,4701033,E,5750 Mt. Gallant Road,Rock Hill,SC,29733,K-12,594,803-327-8400,www.riverwalkacademy.com,Dr. Robert Compton,,,47
2022,"South Carolina
Public Charter
School District",Riverwalk Academy,4701033,H,5750 Mt. Gallant Road,Rock Hill,SC,29733,K-12,594,803-327-8400,www.riverwalkacademy.com,Dr. Robert Compton,,,47
2022,"South Carolina
Public Charter
School District",Riverwalk Academy,4701033,M,5750 Mt. Gallant Road,Rock Hill,SC,29733,K-12,594,803-327-8400,www.riverwalkacademy.com,Dr. Robert Compton,,,47
2022,"South Carolina
Public Charter
School District",High Point Academy,4701034,E,6655 Pottery Rd,Spartanburg,SC,29303,PK-12,1304,864-316-9788,hpaspartanburg.com,Brian Sherman,,,92
2022,"South Carolina
Public Charter
School District",High Point Academy,4701034,H,6655 Pottery Rd,Spartanburg,SC,29303,PK-12,1304,864-316-9788,hpaspartanburg.com,Brian Sherman,,,92
2022,"South Carolina
Public Charter
School District",High Point Academy,4701034,M,6655 Pottery Rd,Spartanburg,SC,29303,PK-12,1304,864-316-9788,hpaspartanburg.com,Brian Sherman,,,92
2022,"South Carolina
Public Charter
School District",Lead Academy,4701036,E,804 Mauldin Rd,Greenville,SC,29607,K-8,403,864-915-1459,www.myleadacademy.com,Curtis Baker,,,27
2022,"South Carolina
Public Charter
School District",Lead Academy,4701036,M,804 Mauldin Rd,Greenville,SC,29607,K-8,403,864-915-1459,www.myleadacademy.com,Curtis Baker,,,27
2022,"South Carolina
Public Charter
School District",Lowcountry Montessori School,4701037,E,749 Broad River Drive,Beaufort,SC,29906,PK-12,365,843-322-0577,www.lowcomo.com,Amy Horn,,,26
