ReportCardYear,DistrictNm,SchoolNm,SCHOOLID,SCHOOLTYPECD,street,city,state,zip,GRADESPAN,Enrollment,hdphone,URL,headname,supername,chair,TeacherCount
2023,"York School
District One","Hunter Street Elementary
School",4601046,E,,,SC,0,PK-4,405,,,Jane Wallace,,,34
2023,"York School
District One","Cotton Belt Elementary
School",4601047,E,1176 Black Hwy,York,SC,29745,PK-4,437,803-684-1947,https://www.york.k12.sc.us/cbe,Jennifer Bolin,,,29
2023,"York School
District One",York Intermediate School,4601048,E,"1280 Johnson
Road",York,SC,29745,5-6,659,803-684-2311,www.york.k12.sc.us/yis,Keith McSwain,,,41
2023,"York School
District One","Harold C. Johnson
Elementary School",4601049,E,"400 East Jefferson
Street","York, SC",SC,29745,PK-4,409,803-818-6040,www.york.k12.sc.us/hcj,Crystal Sandifer,,,29
2023,"York School
District One",York School District One,4601999,D,"1475 E Liberty
Street",York,SC,29745,PK-12,5038,803-684-1952,www.york.k12.sc.us,Mrs. Kelly Coxe,"Mrs. Kelly
Coxe","Mr. Scott
Childers",328
2023,"Clover School
District",Clover High School,4602010,H,"1625 Highway 55
East",Clover,SC,29710,9-12,2685,803-810-8200,www.clover.k12.sc.us/chs,Rod Ruth,,,154
2023,"Clover School
District",Bethany Elementary,4602011,E,"337 Maynard
Grayson Road",Clover,SC,29710,PK-5,418,803-810-8800,https://www.clover.k12.sc.us/Domain/8,Margaret Guerin,,,32
2023,"Clover School
District",Bethel Elementary,4602012,E,6000 Hwy 55 E,Clover,SC,29710,PK-5,340,803-631-8300,https://www.clover.k12.sc.us/bethel,Shavon O'Brien,,,30
2023,"Clover School
District",Clover Middle School,4602013,M,"1233 Soaring
Eagles Road",Clover,SC,29710,6-8,988,803-810-8300,https://www.clover.k12.sc.us/Domain/14,Calub Courtwright,,,67
2023,"Clover School
District",Kinard Elementary School,4602014,E,201 Pressley Street,Clover,SC,29710,PK-5,441,803-810-8700,https://www.clover.k12.sc.us/kinard,George Smith,,,37
2023,"Clover School
District",Oakridge Middle School,4602016,M,"5657 Oakridge
Road",Clover,SC,29710,6-8,1154,803-631-8000,https://www.clover.k12.sc.us/Domain/15,Will Largen,,,77
2023,"Clover School
District",Larne Elementary,4602018,E,"3598 Filbert
Highway",Clover,SC,0,PK-5,577,803-810-8600,https://www.clover.k12.sc.us/Domain/13,Vickie Stine,,,45
2023,"Clover School
District",Griggs Road Elementary,4602047,E,100 Griggs Road,Clover,SC,29710,PK-5,535,8036318200,https://www.clover.k12.sc.us/Domain/11,Nicole M. Thompson,,,39
2023,"Clover School
District","Crowders Creek
Elementary",4602051,E,"5515 Charlotte
Highway",Clover,SC,29710,PK-5,1111,803-810-8500,https://www.clover.k12.sc.us/Domain/10,Maurice Thomas,,,72
2023,"Clover School
District","Oakridge Elementary
School",4602052,E,5670 Oakridge Rd.,Clover,SC,29710,PK-5,838,803-631-8400,https://www.clover.k12.sc.us/Domain/2435,Lori Maczko,,,51
2023,"Clover School
District",Clover School District,4602999,D,604 Bethel Street,Clover,SC,29710,PK-12,9087,8038108000,https://www.clover.k12.sc.us,Dr. Sheila Quinn,"Dr. Sheila
Quinn","Mr. Rob
Wallace",605
2023,"Rock Hill
School District","Castle Heights Middle
School",4603015,M,"2382 Firetower
Road",Rock Hill,SC,29730,6-8,738,803 981-1400,https://www.rock-hill.k12.sc.us/Page/43,Cynthia Robinson,,,46
2023,"Rock Hill
School District",Northwestern High School,4603016,H,"2503 W. Main
Street",Rock Hill,SC,29732,9-12,1774,803-981-1200,https://www.rock-hill.k12.sc.us/Domain/31,"Hezekiah Massey, III",,,93
2023,"Rock Hill
School District",Rock Hill High School,4603017,H,"320 West
Springdale Rd.",Rock Hill,SC,29730,9-12,1945,803-981-1300,https://www.rock-hill.k12.sc.us/Domain/32,"Arthur ""Ozzie"" Ahl, II",,,108
2023,"Rock Hill
School District",Sullivan Middle School,4603018,M,1825 Eden Terrace,Rock Hill,SC,29730,6-8,808,803-981-1450,https://www.rock-hill.k12.sc.us/Domain/29,"Juan Roldan, Ed.D",,,62
2023,"Rock Hill
School District","Rawlinson Road Middle
School",4603019,M,"2631 West Main
Street",Rock Hill,SC,29732,6-8,661,803-981-1500,rr.rock-hill.k12.sc.us,Heather Andrus,,,38
2023,"Rock Hill
School District","Ebenezer Avenue
Elementary",4603022,E,"242 Ebenezer
Avenue",Rock Hill,SC,29730,PK-5,475,803-981-1435,https://www.rock-hill.k12.sc.us/Domain/10,Sheleea Leonard,,,38
2023,"Rock Hill
School District","Ebinport Elementary
School",4603023,E,"2142 India Hook
Rd.",Rock Hill,SC,29732,PK-5,459,803-981-1550,https://www.rock-hill.k12.sc.us/ebinport,Rhonda Kelsey,,,35
2023,"Rock Hill
School District",Lesslie Elementary,4603027,E,"250 Neely Store
Road",Rock Hill,SC,29730,PK-5,488,803-981-1919,ls.rock-hill.k12.sc.us,Dr. Jean Dickson,,,32
2023,"Rock Hill
School District","Northside Elementary
School Of The Arts",4603029,E,840 Annafrel Street,Rock Hill,SC,29732,PK-5,514,8039811580,http://www.rock-hill.k12.sc.us/Domain/18,Lesley Rouse,,,36
2023,"Rock Hill
School District",Oakdale Steam Elementary,4603030,E,"1129 Oakdale
Road",Rock Hill,SC,29730,PK-5,517,803-981-1585,https://www.rock-hill.k12.sc.us/oakdale,Jacob Moree,,,40
2023,"Rock Hill
School District","Richmond Drive
Elementary School",4603031,E,1162 Richmond Dr,ROCK HILL,SC,29732,PK-5,478,803-981-1930,https://www.rock-hill.k12.sc.us/Domain/21,Janice Hyatt,,,31
2023,"Rock Hill
School District","Sunset Park Center For
Accelerated Studies",4603033,E,1036 Ogden Road,Rock Hill,SC,0,PK-5,491,803-981-1260,https://www.rock-hill.k12.sc.us/Domain/23,Dr. Nakia H. Barnes,,,34
2023,"Rock Hill
School District","York Road Elementary
School",4603035,E,"2254 West Main
Street",Rock Hill,SC,29732,PK-5,438,803-981-1950,https://www.rock-hill.k12.sc.us/yorkroad,Crystal Guyton,,,28
2023,"Rock Hill
School District","Independence Elementary
School",4603036,E,"132 West
Springdale Road",Rock Hill,SC,29730,PK-5,567,803-981-1135,https://www.rock-hill.k12.sc.us/Domain/13,"Kimberly C. Odom,
PhD",,,36
2023,"Rock Hill
School District","Mount Gallant Elementary
School",4603037,E,"4664 Mt. Gallant
Rd.",Rock Hill,SC,29732,K-5,516,803-981-1360,https://www.rock-hill.k12.sc.us/Domain/16,Joseph Aaron Clark,,,35
2023,"Rock Hill
School District",Saluda Trail Middle School,4603038,M,2300 Saluda Road,Rock Hill,SC,29730,6-8,780,803-981-1800,https://www.rock-hill.k12.sc.us/stms,"Dr. George Marek
Marshall",,,48
2023,"Rock Hill
School District","India Hook Elementary
School",4603039,E,2068 Yukon Drive,Rock Hill,SC,29732,K-5,559,803-985-1600,rock-hill.k12.sc.us/Domain/14,Christopher Roorda,,,39
2023,"Rock Hill
School District","Old Pointe Elementary
School",4603040,E,"380 Old Pointe
School Rd.",Rock Hill,SC,29732,PK-5,607,803-980-2040,https://www.rock-hill.k12.sc.us/Domain/20,Bianca Chivers-White,,,34
2023,"Rock Hill
School District",South Pointe High School,4603041,H,801 Neely Rd.,Rock Hill,SC,29730,9-12,1196,803-980-2100,https://www.rock-hill.k12.sc.us/Domain/33,Dr. Valarie Williams,,,70
2023,"Rock Hill
School District","Dutchman Creek Middle
School",4603042,M,4757 Mt Gallant Rd,Rock Hill,SC,29732,6-8,909,803-985-1700,www.rock-hill.k12.sc.us/DCMS,Clayton Moton,,,53
2023,"Rock Hill
School District","Mount Holly Elementary
School",4603043,E,1800 Porter Road,Rock Hill,SC,29730,PK-5,549,8039851650,https://www.rock-hill.k12.sc.us/Domain/17,Kevin A. Hood,,,31
2023,"Rock Hill
School District","Cherry Park Elementary
School Of Language
Immersion",4603044,E,1835 Eden Terrace,Rock Hill,SC,29730,K-5,783,803-985-2255,https://www.rock-hill.k12.sc.us/Domain/2265,Patrick Maness,,,41
2023,"Rock Hill
School District",The Palmetto School,4603602,E,,,,0,K-8,25,,,,,,4
2023,"Rock Hill
School District",The Palmetto School,4603602,M,,,,0,K-8,25,,,,,,4
2023,"Rock Hill
School District",Rock Hill School District,4603999,D,"386 East Black
Street",Rock Hill,SC,29730,PK-12,16493,803-981-1000,https://www.rock-hill.k12.sc.us/,Dr. Tommy Schmolze,"Dr. Tommy
Schmolze","Mrs.
Helena
Miller",1123
2023,"Fort Mill School
District",Fort Mill High School,4604036,H,"215 N. Highway 21
BYP",Fort Mill,SC,29715,9-12,2036,803-548-1900,https://www.fortmillschools.org/Domain/26,Zachary Beam,,,116
2023,"Fort Mill School
District",Fort Mill Middle School,4604037,M,"200 Springfield
Parkway",Fort Mill,SC,29715,6-8,634,803-547-5553,https://fmms.fortmillschools.org/,Dr. Emily McQuay,,,50
2023,"Fort Mill School
District","Riverview Elementary
School",4604042,E,1300 Spratt St.,Fort Mill,SC,29715,PK-5,560,803-548-4677,https://www.fortmillschools.org/Domain/15,Darleen Romenick,,,47
2023,"Fort Mill School
District",Fort Mill Elementary School,4604043,E,"192 Springfield
Parkway",Fort Mill,SC,29715,PK-5,774,803-547-7546,https://www.fortmillschools.org/Domain/9,Jad Griffin,,,47
2023,"Fort Mill School
District","Gold Hill Elementary
School",4604048,E,"1000 Dave Gibson
Blvd.",Tega Cay,SC,29708,K-5,877,803-548-8250,https://ghes.fortmillschools.org/,Josh Burris,,,57
2023,"Fort Mill School
District",Gold Hill Middle School,4604049,M,"1025 Dave Gibson
Blvd.",Fort Mill,SC,29708,6-8,855,803-548-8300,https://www.fortmillschools.org/Domain/22,Richard Eppes,,,54
2023,"Fort Mill School
District","Orchard Park Elementary
School",4604051,E,"474 Third Baxter
Street",Fort Mill,SC,29708,K-5,555,803-548-8170,https://www.fortmillschools.org/Domain/12,Matthew Johnson,,,46
2023,"Fort Mill School
District","Springfield Elementary
School",4604052,E,"1691 Springfield
Parkway",Fort Mill,SC,29715,K-5,841,803-548-8150,https://www.fortmillschools.org/SFES,Adam Fantone,,,55
2023,"Fort Mill School
District",Springfield Middle School,4604053,M,"1711 Springfield
Parkway",Fort Mill,SC,29715,6-8,691,803-548-8199,https://www.fortmillschools.org/Domain/24,Christy Matkovich,,,49
2023,"Fort Mill School
District",Nation Ford High School,4604054,H,"1400 A. O. Jones
Boulevard",Fort Mill,SC,29715,9-12,1877,803-835-0000,https://www.fortmillschools.org/Domain/27,Christopher Chandler,,,112
2023,"Fort Mill School
District","Pleasant Knoll Elementary
School",4604055,E,"2346 Pleasant
Road",Fort Mill,SC,29708,K-5,827,803-835-0090,https://www.fortmillschools.org/Domain/13,Chad M. Allen,,,60
2023,"Fort Mill School
District",Sugar Creek Elementary,4604056,E,"1599 Farm House
Drive",Fort Mill,SC,29715,PK-5,780,803-835-0150,https://www.fortmillschools.org/Domain/17,Michelle Gritz,,,64
2023,"Fort Mill School
District",Banks Trail Middle School,4604057,M,1640 Banks Road,Fort Mill,SC,29715,6-8,535,8035782990,https://www.fortmillschools.org/Domain/19,Marc Pyrc,,,41
2023,"Fort Mill School
District",Tega Cay Elementary,4604058,E,"2185 Gold Hill
Road",Tega Cay,SC,29708,PK-5,782,803-548-8282,https://www.fortmillschools.org/Domain/18,Brigitte A. Wagner,,,47
2023,"Fort Mill School
District","Doby's Bridge Elementary
School",4604059,E,1000 Dragon Way,Fort Mill,SC,29715,K-5,744,803-835-5200,https://www.fortmillschools.org/Domain/8,Amanda Kubbs,,,47
2023,"Fort Mill School
District","Pleasant Knoll Middle
School",4604060,M,"2320 Pleasant
Road",Fort Mill,SC,29708,6-8,961,803-835-3770,https://www.fortmillschools.org/Domain/23,Cori Hustedt,,,61
2023,"Fort Mill School
District","Catawba Ridge High
School",4604061,H,1180 Fort Mill Pkwy,Fort Mill,SC,29715,9-12,1530,8038355212,https://www.fortmillschools.org/Domain/25,Darren Wilson,,,85
2023,"Fort Mill School
District","River Trail Elementary
School",4604062,E,"1016 Fort Mill
Parkway",Fort Mill,SC,29715,K-5,706,803-835-7555,https://www.fortmillschools.org/Domain/14,Savannah Steger,,,53
2023,"Fort Mill School
District","Kings Town Elementary
School",4604063,E,"1774 Masons Bend
Drive",Fort Mill,SC,29708,K-5,875,803-396-3400,https://www.fortmillschools.org/Domain/11,Nicole Randolph,,,59
2023,"Fort Mill School
District",Forest Creek Middle School,4604064,M,2212 Whites Road,Fort Mill,SC,29715,6-8,751,803-396-3450,https://www.fortmillschools.org/Domain/20,Christine McNeil,,,51
2023,"Fort Mill School
District",Fort Mill School District,4604999,D,2233 Deerfield Dr,Fort Mill,SC,29715,PK-12,18191,803-548-2527,https://www.fortmillschools.org,"James N. Epps, Jr.
Ph.D.","James N.
Epps, Jr.
Ph.D.","Kristy
Spears",1202
2023,"South Carolina
Public Charter
School District","Spartanburg Preparatory
School",4701006,E,"385 South Spring
Street",Spartanburg,SC,29306,K-9,482,864-621-3882,https://www.spartanburgprep.org/,"Dr. Tomikia Whitmire
and Mrs. Hannah
Holmes",,,38
2023,"South Carolina
Public Charter
School District","Spartanburg Preparatory
School",4701006,M,"385 South Spring
Street",Spartanburg,SC,29306,K-9,482,864-621-3882,https://www.spartanburgprep.org/,"Dr. Tomikia Whitmire
and Mrs. Hannah
Holmes",,,38
2023,"South Carolina
Public Charter
School District","Palmetto Scholars
Academy",4701010,H,"7499 Dorchester
Road",North Charleston,SC,29418,6-12,507,843-300-4118,www.psaschool.org,Dean Wilkins,,,31
2023,"South Carolina
Public Charter
School District","Palmetto Scholars
Academy",4701010,M,"7499 Dorchester
Road",North Charleston,SC,29418,6-12,507,843-300-4118,www.psaschool.org,Dean Wilkins,,,31
2023,"South Carolina
Public Charter
School District",York Preparatory Academy,4701011,E,"1047 Golden Gate
Ct.",Rock Hill,SC,29732,K-12,1673,8032244400,www.yorkprepsc.org,Brian Myrup,,,94
2023,"South Carolina
Public Charter
School District",York Preparatory Academy,4701011,H,"1047 Golden Gate
Ct.",Rock Hill,SC,29732,K-12,1673,8032244400,www.yorkprepsc.org,Brian Myrup,,,94
2023,"South Carolina
Public Charter
School District",York Preparatory Academy,4701011,M,"1047 Golden Gate
Ct.",Rock Hill,SC,29732,K-12,1673,8032244400,www.yorkprepsc.org,Brian Myrup,,,94
2023,"South Carolina
Public Charter
School District",East Point Academy,4701013,E,,,,0,PK-8,776,,,,,,51
2023,"South Carolina
Public Charter
School District",East Point Academy,4701013,M,,,,0,PK-8,776,,,,,,51
2023,"South Carolina
Public Charter
School District",SC Whitmore School,4701014,H,"501 Commerce
Drive NE",Columbia,SC,29223,9-12,496,866-476-6416,https://www.scwhitmoreschool.org/,"Ebone'
Adams-Principal; Kim
Dunbar-Executive
Direc",,,13
2023,"South Carolina
Public Charter
School District",Youth Leadership Academy,4701017,M,,,,0,6-8,287,,,,,,19
2023,"South Carolina
Public Charter
School District","Cape Romain
Environmental Education
Charter School",4701019,E,"1011 Old Cemetery
Road",McClellanville,SC,29458,PK-8,191,8438873323,www.creecs.org,Margaret Crouch,,,16
2023,"South Carolina
Public Charter
School District","Cape Romain
Environmental Education
Charter School",4701019,M,"1011 Old Cemetery
Road",McClellanville,SC,29458,PK-8,191,8438873323,www.creecs.org,Margaret Crouch,,,16
2023,"South Carolina
Public Charter
School District",Fox Creek High School,4701020,H,165 Shortcut Rd.,North Augusta,SC,29860,9-12,659,(803) 613-9435,www.foxcreekhighschool.org,A. Josh Trahan,,,41
2023,"South Carolina
Public Charter
School District",Midlands Middle College,4701021,H,"1260 Lexington
Drive
Springdale
Hall",West Columbia,SC,29170,11-12,89,803-822-3333,midlandsmiddlecollege.com,Dr. Laurie W. Lee,,,6
2023,"South Carolina
Public Charter
School District",Bridges Preparatory School,4701027,E,"555 Robert Smalls
Pkwy",Beaufort,SC,29906,K-12,1271,843-982-7737,Bridgesprep.org,Gary McCulloch,,,74
2023,"South Carolina
Public Charter
School District",Bridges Preparatory School,4701027,H,"555 Robert Smalls
Pkwy",Beaufort,SC,29906,K-12,1271,843-982-7737,Bridgesprep.org,Gary McCulloch,,,74
2023,"South Carolina
Public Charter
School District",Bridges Preparatory School,4701027,M,"555 Robert Smalls
Pkwy",Beaufort,SC,29906,K-12,1271,843-982-7737,Bridgesprep.org,Gary McCulloch,,,74
2023,"South Carolina
Public Charter
School District",Pdmsta,4701029,E,101 Docs Dive,Bishopville,SC,29010,K-12,207,8034284800,pdmsta.org,Keith Bailey,,,10
2023,"South Carolina
Public Charter
School District",Pdmsta,4701029,H,101 Docs Dive,Bishopville,SC,29010,K-12,207,8034284800,pdmsta.org,Keith Bailey,,,10
2023,"South Carolina
Public Charter
School District",Pdmsta,4701029,M,101 Docs Dive,Bishopville,SC,29010,K-12,207,8034284800,pdmsta.org,Keith Bailey,,,10
2023,"South Carolina
Public Charter
School District",Riverwalk Academy,4701033,E,"5750 MOUNT
GALLANT ROAD",ROCK HILL,SC,29732,K-12,628,803-327-8400,https://www.riverwalkacademy.com/,Dr. Robert Compton,,,44
2023,"South Carolina
Public Charter
School District",Riverwalk Academy,4701033,H,"5750 MOUNT
GALLANT ROAD",ROCK HILL,SC,29732,K-12,628,803-327-8400,https://www.riverwalkacademy.com/,Dr. Robert Compton,,,44
2023,"South Carolina
Public Charter
School District",Riverwalk Academy,4701033,M,"5750 MOUNT
GALLANT ROAD",ROCK HILL,SC,29732,K-12,628,803-327-8400,https://www.riverwalkacademy.com/,Dr. Robert Compton,,,44
2023,"South Carolina
Public Charter
School District",High Point Academy,4701034,E,6655 Pottery Road,Spartanburg,SC,29303,K-12,1251,864-316-9788,hpaspartanburg.com,Brian Sherman,,,87
2023,"South Carolina
Public Charter
School District",High Point Academy,4701034,H,6655 Pottery Road,Spartanburg,SC,29303,K-12,1251,864-316-9788,hpaspartanburg.com,Brian Sherman,,,87
2023,"South Carolina
Public Charter
School District",High Point Academy,4701034,M,6655 Pottery Road,Spartanburg,SC,29303,K-12,1251,864-316-9788,hpaspartanburg.com,Brian Sherman,,,87
2023,"South Carolina
Public Charter
School District",Lead Academy,4701036,E,,,,0,K-8,367,,,,,,23
2023,"South Carolina
Public Charter
School District",Lead Academy,4701036,M,,,,0,K-8,367,,,,,,23
2023,"South Carolina
Public Charter
School District","Lowcountry Montessori
School",4701037,E,"749 Broad River
Drive",Beaufort,SC,29906,PK-12,375,843 322 0577,lowcountrymontessori.com,Amy Horn,,,20
2023,"South Carolina
Public Charter
School District","Lowcountry Montessori
School",4701037,H,"749 Broad River
Drive",Beaufort,SC,29906,PK-12,375,843 322 0577,lowcountrymontessori.com,Amy Horn,,,20
2023,"South Carolina
Public Charter
School District","Lowcountry Montessori
School",4701037,M,"749 Broad River
Drive",Beaufort,SC,29906,PK-12,375,843 322 0577,lowcountrymontessori.com,Amy Horn,,,20
2023,"South Carolina
Public Charter
School District",Tall Pines Stem Academy,4701040,M,"82 Camp Long
Road",Aiken,SC,29805,5-8,382,803-502-1692,www.tallpinesacademy.com,Lori Mastromonico,,,22
2023,"South Carolina
Public Charter
School District","Felton Laboratory Charter
School",4701042,E,,,,0,K-8,317,,,,,,15
2023,"South Carolina
Public Charter
School District","Felton Laboratory Charter
School",4701042,M,,,,0,K-8,317,,,,,,15
2023,"South Carolina
Public Charter
School District","Greenville Technical
Charter High School",4701043,H,"506 South
Pleasantburg Dr.",Greenville,SC,29607,9-12,498,864-250-8844,gtchs.org,Mary Nell Anthony,,,27
2023,"South Carolina
Public Charter
School District",Green Charter Midlands,4701044,E,"7820 Broad River
Road",Irmo,SC,29063,K-8,302,803-563-5387,www.scgreenmidlands.org,Tina R. Shaw,,,17
2023,"South Carolina
Public Charter
School District",Green Charter Midlands,4701044,M,"7820 Broad River
Road",Irmo,SC,29063,K-8,302,803-563-5387,www.scgreenmidlands.org,Tina R. Shaw,,,17
2023,"South Carolina
Public Charter
School District","Greer Middle College
Charter High School",4701047,H,"138 W. McElhaney
Road",Taylors,SC,29687,9-12,510,864-469-7804,www.greermiddlecollege.org,Jimmy Armstrong,,,29
2023,"South Carolina
Public Charter
School District",Legacy Early College,4701048,E,900 Woodside Ave.,Greenville,SC,29611,PK-12,1610,864-248-0646,https://www.legacyearlycollege.org/,"L. Lindsey, E.
Schrimmer, A. Pierre,
A. Ledford",,,99
2023,"South Carolina
Public Charter
School District",Legacy Early College,4701048,H,900 Woodside Ave.,Greenville,SC,29611,PK-12,1610,864-248-0646,https://www.legacyearlycollege.org/,"L. Lindsey, E.
Schrimmer, A. Pierre,
A. Ledford",,,99
