ReportCardYear,DistrictNm,SchoolNm,SCHOOLID,"Report
Card Type
(P,E,M,H,D)",street,city,state,zip,GRADESPAN,Enrollment,hdphone,URL,headname,supername,chair,TeacherCount
2020,"Union County
Schools","Foster Park Elementary
School",4401012,E,901 Arthur Boulevard,Union,SC,29372,PK-5,504,864-429-1737,http://unionfes.ss8.sharpschool.com/,Jason Koepke,,,31
2020,"Union County
Schools","Jonesville Elementary
Middle School",4401014,E,350 New Hope Church Rd,Jonesville,SC,29353,PK-8,594,864-674-5518,http://unionjems.ss8.sharpschool.com/,Kathy Taylor,,,35
2020,"Union County
Schools","Jonesville Elementary
Middle School",4401014,M,350 New Hope Church Rd,Jonesville,SC,29353,PK-8,594,864-674-5518,http://unionjems.ss8.sharpschool.com/,Kathy Taylor,,,35
2020,"Union County
Schools","Monarch Elementary
School",4401017,E,218 Monarch School Drive,Union,SC,29379,PK-5,507,864-429-1733,http://unionmes.ss8.sharpschool.com/,Mickey Connolly,,,32
2020,"Union County
Schools",Union County Schools,4401999,D,130 West Main Street,Union,SC,29379,PK-12,4017,864-429-1740,www.union.k12.sc.us,"William F. Roach, Jr., PhD","William F.
Roach, Jr.,
PhD","Mr. Gene
Lipsey",263
2020,Williamsburg,Hemingway High,4501006,H,402 South Main Street,Hemingway,SC,29554,9-12,254,843-558-9413,hhs@wcsd.k12.sc.us,Tara Richardson,,,18
2020,Williamsburg,"Kingstree Middle Magnet
School Of The Arts",4501007,M,,,SC,0,6-8,429,,,James A. Carraway,,,23
2020,Williamsburg,Kingstree High School,4501008,H,"616 Martin Luther King,
Ave","Kingstree, SC",SC,29556,9-12,538,(843) 355-6823,wcsd.k12.sc.us,Terrence F. Snider,,,30
2020,Williamsburg,Williamsburg County,4501012,H,222 C. E. Murray High,"222 C. E. Murray
High",SC,29056,9-12,260,7042019059,6694 Sumter Highway,Gwendolyn Harris,,,17
2020,Williamsburg,"W. M. Anderson Primary
School",4501013,P,500 Lexington Avenue,Kingstree,SC,29556,PK-2,416,843-355-5493,https://www.wcsd.k12.sc.us/Domain/10,Patricia Burch,,,25
2020,Williamsburg,Greeleyville Elementary,4501017,E,7 Varner Avenue,Greeleyville,SC,29056,PK-5,319,843-426-2116,"https://www.wcsd.k12.sc.us/site/Default.aspx?Page
ID=17
",Berlinda N. Mack,,,18
2020,Williamsburg,"Kenneth Gardner
Elementary School",4501021,E,1500 Woodland Drive,Kingstree,SC,29556,3-5,416,843-355-7233,https://www.wcsd.k12.sc.us/Page/15,Jennifer Gardner Sabb,,,21
2020,Williamsburg,"Hemingway Elementary
School",4501024,E,160 Baxley Road,Hemingway,SC,29556,PK-5,369,843-558-4444,"https://sc50000139.schoolwires.net/site/Default.aspx
?PageID=23",Shaunta P. Mack,,,26
2020,Williamsburg,Hemingway Mb Lee Middle,4501025,M,400 South Main Street,Hemingway,SC,29554,6-8,169,843-558-2721,"https://www.wcsd.k12.sc.us/site/Default.aspx?Page
ID=25",Ms. Bonita Glover,,,10
2020,Williamsburg,C. E. Murray Middle School,4501027,M,"222 C.E.Murray Blvd
","Greeleyville, SC",SC,29056,6-8,201,843-426-2121,gharris@wcsd.k12.sc.us,Gwendolyn Harris,,,10
2020,Williamsburg,Williamsburg,4501999,D,500 North Academy Street,Kingstree,SC,29556,PK-12,3371,843-355-5571,www.wcsd.k12.sc.us,Dr. Rose Wilder,"Dr. Rose
Wilder",NA,209
2020,York One,"York Comprehensive High
School",4601003,H,"275 East Alexander Love
Highway",York,SC,29745,9-12,1490,803-684-2336,www.york.k12.sc.us/YCH,Ryan O. Poston,,,82
2020,York One,Jefferson Elementary,4601008,E,1543 Chester Highway,"1543 Chester
Highway",SC,0,PK-4,440,8036841942,https://www.york.k12.sc.us/jes,Mattie Hughes,,,33
2020,York One,York Middle School,4601044,M,"1010 Devinney Rd.
",York,SC,29745,7-8,801,803-684-5008,https://www.york.k12.sc.us/Domain/14,Richard J. Ball,,,63
2020,York One,"Hickory Grove Sharon
Elementary",4601045,E,4901 Hickory Grove Rd,Hickory Grove,SC,29717,PK-6,418,8039252116,https://www.york.k12.sc.us/hgs,Rebecca Dover,,,30
2020,York One,"Hunter Street Elementary
School",4601046,E,"1100 Hunter Street
",York,SC,29745,PK-4,484,803-684-1926,www.york.k12.sc.us/hss,Jane Wallace,,,33
2020,York One,Cotton Belt Elementary,4601047,E,1176 Black Highway,York,SC,29745,PK-4,417,803-684-1947,https://www.york.k12.sc.us/cbe,Jennifer Bolin,,,30
2020,York One,York Intermediate School,4601048,E,1475 East Liberty Street,York,SC,29745,5-6,678,8036842311,www.york.k12.sc.us/yis,Keith McSwain,,,45
2020,York One,"Harold C. Johnson
Elementary School",4601049,E,400 East Jefferson Street,York,SC,29745,PK-4,464,803-818-6040,https://www.york.k12.sc.us/hcj,Crystal B. Sandifer,,,29
2020,York One,York One,4601999,D,1475 E Liberty Street,York,SC,29745,PK-12,5192,803-684-9916,https://www.york.k12.sc.us/YSD1,Kelly Coxe,Kelly Coxe,"Diane
Howell",363
2020,"Clover School
District (York 2)",Clover High School,4602010,H,1625 Highway 55 East.,Clover,SC,29710,9-12,2395,803-810-8200,www.myblueeagles.com,Mr. Rod Ruth,,,166
2020,"Clover School
District (York 2)","Bethany Elementary
School",4602011,E,337 Maynard Grayson Road,Clover,SC,29710,PK-5,386,803-810-8800,https://www.clover.k12.sc.us/Domain/8,Kathryne S. Weathers,,,30
2020,"Clover School
District (York 2)",Bethel Elementary School,4602012,E,6000 Highway 55 East,Clover,SC,29710,PK-5,335,803-631-8300,https://www.clover.k12.sc.us/bethel,Shavon O'Brien,,,29
2020,"Clover School
District (York 2)",Clover Middle School,4602013,M,1233 Barrett Road,Clover,SC,29710,6-8,947,803-810-8300,https://www.clover.k12.sc.us/Domain/14,Calub Courtwright,,,69
2020,"Clover School
District (York 2)",Kinard Elementary School,4602014,E,201 Pressley Street,Clover,SC,29710,PK-5,458,803-810-8700,https://www.clover.k12.sc.us/Kinard,George R. Smith,,,37
2020,"Clover School
District (York 2)",Oakridge Middle School,4602016,M,5657 Oakridge Road,Clover,SC,29710,6-8,1052,803-631-8000,https://www.clover.k12.sc.us/Domain/15,Will Largen,,,66
2020,"Clover School
District (York 2)",Larne Elementary School,4602018,E,3598 Filbert Hwy,Clover,SC,29710,PK-5,520,803-810-8600,https://www.clover.k12.sc.us/larne,Vickie L. Stine,,,40
2020,"Clover School
District (York 2)",Griggs Road Elementary,4602047,E,100 Griggs Road,Clover,SC,29710,PK-5,516,8036318200,https://www.clover.k12.sc.us/Domain/11,Nicole M. Thompson,,,33
2020,"Clover School
District (York 2)","Crowders Creek
Elementary",4602051,E,5515 Charlotte Highway,Clover,SC,29710,PK-5,1003,803-801-8500,Web: http://www.clover.k12.sc.us/domain/,Dr. Kershena A. Dickey,,,63
2020,"Clover School
District (York 2)","Oakridge Elementary
School",4602052,E,5670 Oakridge Rd.,Clover,SC,29710,PK-5,710,803-631-8400,https://www.clover.k12.sc.us/Domain/2435,Lori Maczko,,,45
2020,"Clover School
District (York 2)","Clover School District (York
2)",4602999,D,604 Bethel Street,Clover,SC,29710,PK-12,8322,803-810-8000,www.clover.k12.sc.us,Dr. Sheila Quinn,"Dr. Sheila
Quinn","Mack
McCarter",579
2020,"Rock Hill
School District
3","Castle Heights Middle
School",4603015,M,2382 Firetower Road,Rock Hill,SC,29730,6-8,786,803-981-1400,http://ch.rock-hill.k12.sc.us,Cynthia L. Robinson,,,53
2020,"Rock Hill
School District
3",Northwestern High School,4603016,H,"2503 W. Main St,",Rock Hill,SC,29732,9-12,1797,803-981-1200,https://www.rock-hill.k12.sc.us/Domain/31,Hezekiah Massey,,,110
2020,"Rock Hill
School District
3",Rock Hill High,4603017,H,320 West Springdale Road,Rock Hill,SC,29730,9-12,1880,803-981-1300,https://www.rock-hill.k12.sc.us/Domain/32,"Arthur ""Ozzie"" Ahl, II",,,116
2020,"Rock Hill
School District
3","W.C. Sullivan Middle
School",4603018,M,1825 Eden Terrace,Rock Hill,SC,29730,6-8,940,803-981-1450,https://www.rock-hill.k12.sc.us/Domain/29,Juan Roldan,,,64
2020,"Rock Hill
School District
3","Rawlinson Road Middle
School",4603019,M,2631 West Main Street,Rock Hill,SC,29732,6-8,575,803-981-1500,"https://www.rock-hill.k12.sc.us/Page/47
",Heather Andrus,,,43
2020,"Rock Hill
School District
3","Belleview Elementary
School",4603020,E,501 Belleview Road,Rock Hill,SC,29730,PK-5,452,803-981-1181,https://www.rock-hill.k12.sc.us/Belleview,Kevin A. Hood,,,36
2020,"Rock Hill
School District
3","Ebenezer Avenue
Elementary School
Traditional Montessori
Inquiry",4603022,E,242 Ebenezer Avenue,ROCK HILL,SC,29730,PK-5,497,803-981-1435,https://www.rock-hill.k12.sc.us/Domain/10,John Kirell,,,39
2020,"Rock Hill
School District
3","Ebinport Elementary
School",4603023,E,2142 India Hook Road,Rock Hill,SC,29732,PK-5,382,803-981-1550,https://www.rock-hill.k12.sc.us/ebinport,Rhonda Kelsey,,,30
2020,"Rock Hill
School District
3","Finley Road Elementary
School",4603026,E,1089  Finley Road,Rock Hill,SC,29730,PK-5,347,803-981-1280,https://www.rock-hill.k12.sc.us/Domain/12,J. Patrick Robinson,,,29
2020,"Rock Hill
School District
3",Lesslie Elementary School,4603027,E,250 Neely Store Rd,Rock Hill,SC,29730,K-5,374,803-981-1910,https://www.rock-hill.k12.sc.us/Domain/15,Jean R. Dickson,,,25
2020,"Rock Hill
School District
3","Northside Elementary
School Of The Arts",4603029,E,840 Annafrel Street,Rock Hill,SC,29730,PK-5,496,803-981-1570,https://www.rock-hill.k12.sc.us/Domain/18,Lesley Rouse,,,38
2020,"Rock Hill
School District
3","Oakdale Steam Elementary
School",4603030,E,1129 Oakdale Road,Rock Hill,SC,29730,PK-5,510,803-981-1585,https://www.rock-hill.k12.sc.us/Domain/19,Denise Khaalid,,,34
2020,"Rock Hill
School District
3","Richmond Drive
Elementary",4603031,E,1162 Richmond Drive,Rock Hill,SC,29732,PK-5,420,803-981-1930,"https://www.rock-hill.k12.sc.us/Domain/21
",Janice Hyatt,,,28
2020,"Rock Hill
School District
3",Rosewood Elementary,4603032,E,2240 Rosewood Dr,Rock Hill,SC,29732,PK-5,467,803-981-1540,rock-hill.k12.sc.us/rosewood,Deborah Greenwood,,,36
2020,"Rock Hill
School District
3","Sunset Park Center For
Accelerated Studies",4603033,E,1036 Ogden Road,Rock Hill,SC,29730,K-5,431,803-981-1260,https://www.rock-hill.k12.sc.us/Domain/23,Dr. Nakia H. Barnes,,,29
2020,"Rock Hill
School District
3","York Road Elementary
School",4603035,E,"2254 West Main Street
",Rock Hill,SC,29732,PK-5,371,803-981-1950,https://www.rock-hill.k12.sc.us/Domain/24,Crystal F. Guyton,,,31
2020,"Rock Hill
School District
3",Independence Elementary,4603036,E,132 W. Springdale Road,Rock Hill,SC,29370,PK-5,520,8039811135,https://www.rock-hill.k12.sc.us/Domain/13,Kimberly Odom,,,35
2020,"Rock Hill
School District
3","Mt. Gallant Elementary
School",4603037,E,4664 Mt. Gallant Road,Rock Hill,SC,29732,K-5,507,803-981-1360,https://www.rock-hill.k12.sc.us/Domain/16,Jacob Moree,,,29
2020,"Rock Hill
School District
3","Saluda Trail Steam Middle
School",4603038,M,2300 Saluda Rd.,Rock Hill,SC,29730,6-8,892,803-981-1800,https://www.rock-hill.k12.sc.us/Domain/28,Elissa Cox,,,56
2020,"Rock Hill
School District
3","India Hook Elementary
School",4603039,E,2068 Yukon Drive,Rock Hill,SC,29732,K-5,586,803-985-1600,https://www.rock-hill.k12.sc.us/Domain/14,Christopher Roorda,,,39
2020,"Rock Hill
School District
3","Old Pointe Elementary
School",4603040,E,380 Old Pointe School Road,Rock Hill,SC,29732,PK-5,492,803-980-2040,https://www.rock-hill.k12.sc.us/Domain/20,Bianca Chivers-White,,,32
2020,"Rock Hill
School District
3",South Pointe High School,4603041,H,"801 Neely Road
",Rock Hill,SC,29730,9-12,1407,803 980-2100,https://www.rock-hill.k12.sc.us/Domain/33,"Dr. Marty S. Conner, Sr.",,,92
2020,"Rock Hill
School District
3","Dutchman Creek Middle
School",4603042,M,4757 Mount Gallant Road,Rock Hill,SC,29732,6-8,918,803-985-1700,www.rock-hill.k12.sc.us/dcms,Clayton Moton,,,56
2020,"Rock Hill
School District
3","Mount Holly Elementary
School",4603043,E,1800 Porter Road,Rock Hill,SC,29732,K-5,467,803-985-1650,rock-hill.k12.sc.us/Domain/17,"Seberina Myles - Interim
Principal",,,33
2020,"Rock Hill
School District
3","Cherry Park Elementary
School Of Language
Immersion",4603044,E,1835 Eden Terrace,Rock Hill,SC,29730,K-5,742,803-985-2255,https://www.rock-hill.k12.sc.us/Domain/2265,Patrick Maness,,,38
2020,"Rock Hill
School District
3","The Palmetto School At
The Children’s Attention
Home",4603602,E,"P.O. Box 2892
",Rock Hill,SC,29732,K-8,26,803-328-6555,www.thepalmettoschool.org,Gary Baggett,,,4
2020,"Rock Hill
School District
3","The Palmetto School At
The Children’s Attention
Home",4603602,M,"P.O. Box 2892
",Rock Hill,SC,29732,K-8,26,803-328-6555,www.thepalmettoschool.org,Gary Baggett,,,4
2020,"Rock Hill
School District
3",Rock Hill School District 3,4603999,D,386 E. Black St.,Rock Hill,SC,29730,PK-12,17550,803-981-1000,https://www.rock-hill.k12.sc.us/,Dr. Bill Cook,Dr. Bill Cook,"Helena
Miller",1256
2020,"Fort Mill School
District - York 4",Fort Mill High School,4604036,H,"215 N. Highway 21 Bypass
",Fort Mill,SC,29715,9-12,2068,803-548-1900,https://fmhs.fortmillschools.org/,Gales Scroggs,,,125
2020,"Fort Mill School
District - York 4",Fort Mill Middle School,4604037,M,200 Springfield Pkwy,Fort Mill,SC,29715,6-8,797,803-547-5553,http://fortmillfmms.ss11.sharpschool.com/,Maurice Murphy,,,54
2020,"Fort Mill School
District - York 4","Riverview Elementary
School",4604042,E,1300 Spratt St.,Fort Mill,SC,29715,PK-5,800,803-548-4677,https://rves.fortmillschools.org/,Annette Chinchilla,,,62
2020,"Fort Mill School
District - York 4",Fort Mill Elementary School,4604043,E,192 Springfield Parkway,Fort Mill,SC,29715,PK-5,883,803-547-7546,https://fmes.fortmillschools.org/,Mrs. Jocelyn R. Young,,,59
2020,"Fort Mill School
District - York 4","Gold Hill Elementary
School",4604048,E,1000 Dave Gibson Blvd.,Tega Cay,SC,29708,K-5,917,803-548-8250,https://ghes.fortmillschools.org/,Josh Burris,,,59
2020,"Fort Mill School
District - York 4",Gold Hill Middle School,4604049,M,1025 Dave Gibson Blvd.,Fort Mill,SC,29708,6-8,825,803-548-8300,https://ghms.fortmillschools.org/,Christine McNeil,,,55
2020,"Fort Mill School
District - York 4","Orchard Park Elementary
School",4604051,E,474 Third Baxter Street,Fort Mill,SC,29708,K-5,800,803-548-8170,opes.fortmillschools.org,Matthew Johnson,,,58
2020,"Fort Mill School
District - York 4","Springfield Elementary
School",4604052,E,1691 Springfield Parkway,"1691 Springfield
Parkway, Fort Mill
SC",SC,29715,K-5,880,803-548-8150,https://sfes.fortmillschools.org/,Adam Fantone,,,63
2020,"Fort Mill School
District - York 4",Springfield Middle,4604053,M,1711 Springfield Pkwy,Fort Mill,SC,29715,6-8,687,803-548-8199,https://sfms.fortmillschools.org/,Keith Griffin,,,48
2020,"Fort Mill School
District - York 4",Nation Ford High School,4604054,H,1400 AO Jones Blvd,Fort Mill,SC,29715,9-12,1816,803-835-0000,https://nfhs.fortmillschools.org/home,Jason Johns,,,117
2020,"Fort Mill School
District - York 4","Pleasant Knoll Elementary
School",4604055,E,2346 Pleasant Road,Fort Mill,SC,29708,K-5,966,803-578-2990,https://pkes.fortmillschools.org/,Chad Allen,,,68
2020,"Fort Mill School
District - York 4","Sugar Creek Elementary
School",4604056,E,1599 Farm House Drive,Fort Mill,SC,29715,PK-5,815,803-835-0150,sces.fortmillschools.org,Michelle Gritz,,,65
2020,"Fort Mill School
District - York 4",Banks Trail Middle School,4604057,M,1640 Banks Road,Fort Mill,SC,29715,6-8,855,803-578-2990,http://fortmillbtms.ss11.sharpschool.com/,Marc Pyrc,,,58
2020,"Fort Mill School
District - York 4",Tega Cay Elementary,4604058,E,2185 Gold Hill Road,Tega Cay,SC,29708,K-5,1019,803-548-8282,tces.fortmillschools.org,Brigitte A. Wagner,,,66
2020,"Fort Mill School
District - York 4",Doby's Bridge Elementary,4604059,E,1000 Dragon Way,Fort Mill,SC,29715,K-5,1050,803-835-5200,https://dbes.fortmillschools.org/,Amanda Kubbs,,,64
2020,"Fort Mill School
District - York 4","Pleasant Knoll Middle
School",4604060,M,2320 Pleasant Road,Fort Mill,SC,29708,6-8,898,803-835-3770,http://fortmillpkms.ss11.sharpschool.com/,Grey Young,,,60
2020,"Fort Mill School
District - York 4","Catawba Ridge High
School",4604061,H,1180 Fort Mill Parkway,Fort Mill,SC,29715,9-12,876,8038355222,https://crhs.fortmillschools.org/,M. Dee Christopher,,,63
2020,"Fort Mill School
District - York 4","Fort Mill School District -
York 4",4604999,D,2233 Deerfield Dr.,Fort Mill,SC,29715,PK-12,16952,803-548-2527,http://www.fortmillschools.org,"James N. Epps, Jr. Ph.D.","James N.
Epps, Jr.
Ph.D.","Kristy
Spears",1144
2020,"South Carolina
Public Charter
School District","South Carolina
Connections Academy",4701003,E,"201 Executive Center
Drive
Suite 250",Columbia,SC,29210,K-12,5241,803-212-4712,"https://www.connectionsacademy.com/south-carolina
-virtual-school",Josh Kitchens,,,170
2020,"South Carolina
Public Charter
School District","South Carolina
Connections Academy",4701003,H,"201 Executive Center
Drive
Suite 250",Columbia,SC,29210,K-12,5241,803-212-4712,"https://www.connectionsacademy.com/south-carolina
-virtual-school",Josh Kitchens,,,170
2020,"South Carolina
Public Charter
School District","South Carolina
Connections Academy",4701003,M,"201 Executive Center
Drive
Suite 250",Columbia,SC,29210,K-12,5241,803-212-4712,"https://www.connectionsacademy.com/south-carolina
-virtual-school",Josh Kitchens,,,170
2020,"South Carolina
Public Charter
School District","Spartanburg Preparatory
School",4701006,E,385 S Spring St,Spartanburg,SC,29306,K-8,542,8644263412,spartanburgprep.org,Tomikia Whitmire,,,42
2020,"South Carolina
Public Charter
School District","Spartanburg Preparatory
School",4701006,M,385 S Spring St,Spartanburg,SC,29306,K-8,542,8644263412,spartanburgprep.org,Tomikia Whitmire,,,42
2020,"South Carolina
Public Charter
School District","Palmetto Scholars
Academy",4701010,H,7499 Dorchester Road,North Charleston,SC,29418,6-12,520,843-300-4118,www.psaschool.org,Tim Gott,,,30
2020,"South Carolina
Public Charter
School District","Palmetto Scholars
Academy",4701010,M,7499 Dorchester Road,North Charleston,SC,29418,6-12,520,843-300-4118,www.psaschool.org,Tim Gott,,,30
2020,"South Carolina
Public Charter
School District",York Preparatory Academy,4701011,E,1047 Golden Gate Ct.,Rock Hill,SC,29732,K-12,1655,803-324-4400,www.yorkprepsc.org,Brian Myrup,,,96
2020,"South Carolina
Public Charter
School District",York Preparatory Academy,4701011,H,1047 Golden Gate Ct.,Rock Hill,SC,29732,K-12,1655,803-324-4400,www.yorkprepsc.org,Brian Myrup,,,96
2020,"South Carolina
Public Charter
School District",York Preparatory Academy,4701011,M,1047 Golden Gate Ct.,Rock Hill,SC,29732,K-12,1655,803-324-4400,www.yorkprepsc.org,Brian Myrup,,,96
2020,"South Carolina
Public Charter
School District",East Point Academy,4701013,E,1043 Chris Drive,West Columbia,SC,29169,PK-8,725,8039265180,www.eastpointsc.org,Mark A. Bounds,,,53
2020,"South Carolina
Public Charter
School District",East Point Academy,4701013,M,1043 Chris Drive,West Columbia,SC,29169,PK-8,725,8039265180,www.eastpointsc.org,Mark A. Bounds,,,53
2020,"South Carolina
Public Charter
School District",SC Whitmore School,4701014,H,"64 N. Mar Vista Ave.
Apt.
103","501 Commerce
Drive,
NE
Columbia",SC,29209,9-12,403,803-768-8300,https://www.scwhitmoreschool.org/,"John Loveday, Executive
Director",,,16
2020,"South Carolina
Public Charter
School District",Youth Leadership Academy,4701017,M,698 Concord Church Rd,Pickens,SC,29671,6-8,145,8648984511,www.ylaofsc.com,Sandee Blankenship,,,9
2020,"South Carolina
Public Charter
School District","Cape Romain
Environmental Education
Charter School",4701019,E,1011 Old Cemetery Road,"1011 Old Cemetery
Road",SC,0,PK-8,203,8438873323,www.creecs.org,Margaret Crouch,,,17
2020,"South Carolina
Public Charter
School District","Cape Romain
Environmental Education
Charter School",4701019,M,1011 Old Cemetery Road,"1011 Old Cemetery
Road",SC,0,PK-8,203,8438873323,www.creecs.org,Margaret Crouch,,,17
2020,"South Carolina
Public Charter
School District",Fox Creek High School,4701020,H,165 Short Cut Rd.,North Augusta,SC,29860,9-12,706,(803) 613-9435,www.foxcreekhighschool.org,A. Josh Trahan,,,40
2020,"South Carolina
Public Charter
School District",Midlands Middle College,4701021,H,1260 Lexington Drive,West Columbia,SC,29170,11-12,106,803-822-7043,www.MidlandsMiddleCollege.com,Courtney Girolamo,,,7
2020,"South Carolina
Public Charter
School District","Lowcountry Leadership
Charter School",4701023,E,5139 Gibson Rd.,Meggett,SC,29449,K-12,521,843-889-5527,www.lowcountryleadership.org,Mrs. Brianne Hudak,,,40
